-3.0211e-19,2.1897e-20,1.6671e-20,1.9129e-21,-1.1928e-21,2.8708e-22,-1.5841e-23,-1.7544e-23,-1.4593e-25,1.504e-25,-8.682e-26,-3.0119e-29,1.0668e-26,-2.8332e-28,7.197e-29,1.3292e-29,2.1396e-30,-3.267e-30,1.4714e-31,-3.0398e-32,-8.9174e-34,-7.2133e-34,5.1657e-34,-3.8006e-35,1.9511e-36,7.7453e-38,9.3775e-38,-9.9593e-38,6.8609e-39,1.3367e-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.0474e-18,2.7977e-19,-3.2183e-20,-1.1507e-20,5.1134e-21,1.0946e-21,-1.0424e-22,9.539e-24,1.0232e-23,-4.3064e-24,-1.8437e-25,3.3236e-26,-1.7563e-26,-4.7528e-27,1.7965e-27,2.8432e-29,-2.1438e-29,1.2479e-29,1.3549e-30,-4.436e-31,-1.732e-32,1.2839e-32,-5.3787e-34,-2.5614e-34,7.2261e-35,8.8187e-36,-4.9341e-36,-2.6711e-37,5.7506e-38,-1.1235e-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-7.2567e-19,1.219e-19,-1.7562e-19,-3.1998e-20,1.6887e-20,-2.5589e-21,9.9849e-23,2.4831e-22,1.1676e-23,-6.3051e-24,1.5222e-24,3.5764e-26,-2.415e-25,3.4457e-27,-2.9957e-28,-3.5269e-28,-8.6155e-29,1.1558e-28,-4.6727e-30,7.7096e-31,2.0835e-32,4.2967e-32,-2.7746e-32,1.9987e-33,-1.1985e-35,4.9217e-36,-1.0257e-35,6.2882e-36,-5.5199e-37,-1.8529e-37,2.5623e-39,-1.3156e-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3568e-17,-1.3146e-18,6.635e-21,5.4396e-20,-2.0643e-20,-1.1273e-20,1.0351e-21,9.7465e-23,-1.1445e-22,4.5928e-23,3.6588e-24,-4.8498e-25,9.7851e-26,9.0409e-26,-3.3141e-26,-9.3153e-28,4.4422e-28,-2.0275e-28,-3.9418e-29,1.2509e-29,6.2495e-31,-3.9763e-31,-3.2369e-33,1.052e-32,-2.957e-33,-4.3343e-34,2.3194e-34,1.898e-35,-1.9673e-36,9.6628e-37,2.3295e-37,-7.16e-38,-7.874e-39,2.7812e-40,5.0182e-40,0,0,0,0,0,0,0,0,0,0,0,0,0
1.734e-17,-1.8087e-18,5.8896e-19,2.3214e-19,-1.0616e-19,5.028e-21,2.8383e-22,-1.5295e-21,-1.9235e-22,8.9825e-23,-1.1671e-23,-8.359e-25,2.6932e-24,1.1231e-26,-1.828e-26,4.1519e-27,1.7411e-27,-2.0566e-27,7.0804e-29,-7.2038e-30,1.583e-31,-1.2482e-30,7.0293e-31,-4.9138e-32,-1.6199e-33,-3.5789e-34,4.1079e-34,-2.1495e-34,1.5458e-35,6.5398e-36,-2.2812e-37,1.6998e-38,6.8083e-38,-3.6723e-39,-6.3059e-39,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.5456e-18,7.9375e-19,1.0877e-18,1.002e-19,-7.4967e-20,4.6721e-20,-3.6835e-21,-2.4298e-21,5.3766e-22,-1.9229e-22,-3.2461e-23,2.7364e-24,1.4383e-24,-8.8804e-25,3.1197e-25,1.4056e-26,-4.5713e-27,1.2017e-27,6.2686e-28,-1.9087e-28,-1.2487e-29,6.7862e-30,6.1007e-31,-2.498e-31,6.2521e-32,1.1369e-32,-5.7066e-33,-6.9041e-34,6.5106e-35,-1.7338e-35,-6.1348e-36,2.7785e-36,8.1147e-38,4.6251e-38,-1.1497e-39,-1.7809e-39,7.4047e-40,0,0,0,0,0,0,0,0,0,0,0
-8.9922e-17,7.8574e-18,1.7149e-18,-8.4184e-19,3.0005e-19,7.596e-20,-6.3058e-21,7.4014e-22,1.6254e-21,-6.7964e-22,4.2668e-24,8.3543e-24,-1.3115e-23,-7.6464e-25,3.7873e-25,-9.8614e-27,-1.893e-26,1.9113e-26,-5.2319e-28,-1.2365e-29,-1.3353e-29,2.0006e-29,-1.0455e-29,7.3854e-31,6.4976e-32,1.2254e-32,-1.0335e-32,4.7488e-33,-3.26e-34,-1.9907e-34,-1.8558e-36,2.2228e-36,-1.4214e-36,-1.7551e-37,3.085e-37,1.6733e-38,-6.9575e-39,0,0,0,0,0,0,0,0,0,0,0
-2.2605e-16,1.9483e-17,-6.0838e-18,-2.478e-18,1.217e-18,1.5944e-20,-1.0346e-20,2.2416e-20,5.9565e-22,-5.0379e-22,1.2762e-22,1.3734e-23,-3.7525e-23,3.7099e-24,-1.1129e-24,-1.0197e-25,1.4518e-27,1.7357e-26,-4.8978e-27,1.3694e-27,1.2703e-28,-5.3623e-29,-1.1395e-29,2.9394e-30,-7.2877e-31,-1.8254e-31,8.6849e-32,1.1368e-32,-1.1811e-33,4.0226e-34,1.5719e-34,-6.8736e-35,-2.7386e-36,6.3608e-37,-3.8678e-37,-1.8525e-37,5.9374e-38,0,0,0,0,0,0,0,0,0,0,0
1.7973e-16,-8.4478e-18,-2.3118e-17,5.2866e-19,3.0843e-19,-6.7431e-19,2.8561e-20,4.8541e-20,-8.4075e-21,3.1081e-21,5.6633e-22,-4.9951e-23,1.3324e-24,1.1563e-23,-4.3754e-24,-3.5767e-25,1.5841e-25,-9.8442e-26,-4.45e-27,2.0938e-27,3.647e-28,-2.2765e-28,6.0833e-29,-2.9148e-30,-8.2951e-31,-1.8716e-31,1.1892e-31,-4.778e-32,3.8078e-33,2.0892e-33,-6.9874e-35,9.591e-36,2.9571e-35,-1.1057e-36,-2.9417e-36,1.2585e-37,-4.5431e-38,-3.1936e-38,-1.0901e-39,2.3825e-39,0,0,0,0,0,0,0,0
1.1197e-15,-1.0099e-16,1.1164e-17,1.361e-17,-6.1876e-18,-1.1962e-18,1.6675e-19,-1.101e-19,-2.2439e-20,1.048e-20,2.3404e-22,-2.9325e-22,3.396e-22,4.181e-24,-3.7808e-24,2.9656e-25,3.4985e-25,-3.5674e-25,2.4297e-26,-3.7332e-27,-7.197e-28,-1.4918e-29,2.3129e-28,-2.723e-29,3.4565e-31,1.1595e-30,-3.5632e-31,-1.4093e-31,9.83e-33,2.928e-33,-1.1397e-33,4.3566e-34,9.6377e-36,-3.2945e-36,4.1294e-36,9.8875e-37,-4.1763e-37,6.4637e-39,-7.5993e-39,-9.6001e-39,0,0,0,0,0,0,0,0
2.4522e-16,-6.2169e-17,9.5192e-17,9.6751e-18,-6.1624e-18,2.6954e-18,-1.5199e-20,-3.6638e-19,2.5549e-20,-7.4253e-21,-5.0363e-21,9.3992e-23,4.9765e-22,-8.7117e-23,2.8101e-23,4.7826e-24,-7.1951e-25,1.6404e-26,8.3767e-26,-2.3713e-26,-4.5885e-27,1.9549e-27,-1.0261e-28,-2.2758e-29,1.8791e-29,5.326e-30,-2.8679e-30,3.9136e-32,8.5726e-33,-3.926e-32,-5.0187e-33,2.523e-33,3.1517e-35,-2.0369e-35,3.0063e-35,1.2941e-36,-5.8705e-37,1.7238e-37,-7.1414e-38,2.9608e-38,-4.7616e-39,1.5638e-39,0,0,0,0,0,0
-2.4976e-15,2.2119e-16,2.6389e-17,-3.6857e-17,1.5696e-17,6.4453e-18,-7.9857e-19,3.0062e-19,1.3949e-19,-6.078e-20,-4.9791e-21,2.2297e-21,-1.9923e-21,-1.6896e-22,7.5881e-23,2.5746e-24,-4.9623e-24,3.6258e-24,4.318e-26,-5.1699e-26,-2.3173e-27,5.4633e-27,-1.6418e-27,6.6528e-29,4.3537e-29,-6.7905e-30,9.2737e-31,1.4027e-30,-1.1412e-31,-2.2442e-32,2.467e-32,-9.8206e-33,-1.6511e-33,9.3328e-35,7.3729e-35,-2.3778e-35,8.1454e-36,7.8787e-37,1.2917e-37,-2.0633e-37,2.0508e-38,4.8733e-40,0,0,0,0,0,0
-2.3981e-15,3.2219e-16,-1.9149e-16,-5.1411e-17,2.6053e-17,-4.8057e-18,-4.3699e-19,1.3944e-18,-1.5778e-20,-7.0299e-21,2.1966e-20,4.2491e-22,-3.4372e-21,4.4091e-22,-1.2532e-22,-3.4195e-23,3.7408e-24,2.2438e-24,-9.3838e-25,2.1318e-25,4.8261e-26,-1.7184e-26,-6.0971e-27,9.4653e-28,-1.0946e-28,-5.3234e-29,2.3893e-29,6.6407e-30,-3.8731e-31,-3.7173e-32,5.2221e-33,-3.6019e-33,1.5685e-33,7.5863e-35,-4.1956e-34,3.135e-35,-6.6612e-36,-2.404e-36,-1.1859e-36,1.3265e-36,-4.8322e-39,2.1098e-38,0,0,0,0,0,0
1.3373e-15,-7.0756e-17,-1.8732e-16,3.428e-17,-1.168e-17,-1.8577e-17,2.0284e-18,-1.741e-19,-4.7759e-19,1.9809e-19,3.0379e-20,-9.3921e-21,6.7008e-21,1.1038e-21,-4.5582e-22,-2.9907e-23,2.9613e-23,-1.9539e-23,-7.2612e-25,5.2062e-25,3.5097e-26,-4.9553e-26,1.7865e-26,-5.5605e-28,-9.5565e-28,-3.9361e-29,5.0775e-29,-2.1631e-29,2.3495e-31,2.4548e-30,1.1322e-31,-7.0392e-32,5.4271e-33,1.4195e-33,-2.0877e-33,-1.5284e-34,5.6796e-35,4.5026e-36,2.8384e-36,-2.9424e-36,-2.4187e-37,7.5085e-38,-1.4091e-38,4.8422e-40,-1.0079e-40,0,0,0
5.4454e-15,-6.0329e-16,5.485e-17,1.1658e-16,-5.1552e-17,-2.442e-18,2.2079e-18,-3.0047e-18,-2.1295e-19,1.2396e-19,-5.7739e-20,-5.2319e-21,1.4628e-20,-1.3318e-21,2.8879e-22,1.4692e-22,-3.3974e-24,-2.2785e-23,4.8227e-24,-8.9089e-25,-2.5701e-25,7.3791e-26,4.4573e-26,-6.4683e-27,1.2058e-27,5.244e-28,-2.4897e-28,-5.5129e-29,7.1938e-30,-4.657e-30,-1.1842e-30,5.4809e-31,5.7597e-32,-1.189e-32,7.6355e-33,1.7315e-33,-6.476e-34,-6.2131e-35,-1.1349e-36,7.4825e-36,-1.5739e-37,-1.0042e-37,-2.9543e-38,2.4069e-38,-1.1195e-38,0,0,0
7.866e-15,-8.7339e-16,3.652e-16,1.1122e-16,-5.5771e-17,2.4301e-17,-1.8376e-18,-1.6237e-18,8.4523e-19,-3.2525e-19,-9.8431e-20,2.4961e-20,-1.3721e-20,-4.2806e-21,1.703e-21,1.7844e-22,-1.3865e-22,8.0717e-23,6.6114e-24,-3.5566e-24,-4.4401e-25,3.9361e-25,-5.8149e-26,-4.6178e-27,6.7864e-27,6.2188e-28,-4.7891e-28,5.5302e-29,-1.2755e-30,-7.4356e-30,1.1484e-30,-3.8815e-31,-2.0211e-31,1.6545e-32,6.6212e-33,-5.0469e-33,1.6651e-33,2.8693e-34,2.6933e-35,-5.7722e-35,2.9039e-36,1.1583e-37,2.4003e-37,-1.9349e-37,5.5179e-38,6.8309e-39,-1.3645e-39,0
-9.0294e-16,-1.2039e-16,6.969e-16,-4.7052e-17,6.4979e-18,3.5303e-17,-4.9445e-18,1.8284e-18,1.0484e-18,-4.7701e-19,5.3925e-20,2.1267e-20,-3.5244e-20,1.8313e-21,-3.9551e-23,-4.1456e-22,2.9606e-24,9.0033e-23,-2.0278e-23,3.4041e-24,1.4255e-24,-4.8412e-25,-3.6512e-25,5.1163e-26,-4.8596e-27,-3.8738e-27,1.7485e-27,8.3727e-28,-6.0016e-29,-1.0109e-29,3.79e-30,-1.6245e-30,-3.6899e-31,3.2366e-33,2.5232e-32,6.0566e-33,-1.7541e-33,-3.9587e-34,-1.1772e-34,1.6395e-34,-4.9798e-36,-1.8884e-36,-5.7598e-37,8.8318e-37,-9.9586e-38,-2.644e-38,9.3747e-39,0
-2.071e-14,1.9786e-15,1.4471e-16,-4.0983e-16,1.7922e-16,2.1629e-17,-4.8841e-18,5.5188e-18,-9.2046e-21,-8.8809e-20,1.9331e-19,-2.9521e-20,-2.5381e-23,1.0257e-20,-3.7709e-21,-6.3004e-22,3.4762e-22,-1.6831e-22,-2.486e-23,1.2499e-23,1.5681e-24,-1.2927e-24,3.6569e-25,4.5268e-27,-3.8818e-26,-2.5254e-27,2.201e-27,-1.3762e-27,6.7981e-30,1.6942e-28,7.7747e-30,-4.7778e-30,1.4768e-30,2.4381e-31,-4.3848e-31,-3.5951e-32,1.4265e-32,7.2774e-34,-2.2829e-34,3.6095e-35,3.957e-35,-3.2602e-36,2.1659e-36,-2.4843e-36,4.2319e-37,3.8564e-38,9.5428e-38,6.206e-39
-2.2784e-14,2.9304e-15,-1.5396e-15,-4.8547e-16,2.4491e-16,-6.4329e-17,1.2472e-18,9.3413e-18,-1.8552e-18,7.1749e-19,1.2572e-19,-4.8233e-20,4.3335e-20,2.9678e-21,-2.5315e-21,5.8078e-22,1.6895e-22,-3.1853e-22,4.3671e-23,-2.4257e-24,-3.1614e-24,6.228e-25,1.1913e-24,-1.5233e-25,1.5918e-26,1.2982e-26,-5.7919e-27,-1.938e-27,3.0932e-28,-2.0934e-28,-5.4106e-29,2.4809e-29,2.0651e-30,-1.1308e-30,1.0308e-30,1.8781e-31,-7.1379e-32,-7.3356e-33,1.9992e-33,-5.1504e-34,-2.933e-34,5.7703e-35,-4.4202e-37,6.0374e-36,-2.112e-36,-5.8274e-38,5.7109e-38,0
7.1123e-15,5.0529e-17,-2.0103e-15,3.0388e-16,-9.9457e-17,-1.6168e-16,1.872e-17,-3.3196e-18,-4.3237e-18,1.9095e-18,-2.3666e-20,-3.7686e-20,6.3761e-20,-9.9526e-21,3.0872e-21,1.3597e-21,-6.4368e-22,2.1501e-22,8.1572e-23,-3.8331e-23,-8.0179e-24,5.5217e-24,-2.8541e-25,-1.6652e-25,1.61e-25,2.7482e-26,-1.6641e-26,-2.2738e-29,1.5438e-28,-2.9217e-28,-1.7014e-31,3.4766e-30,-4.7626e-30,1.2457e-30,-6.5105e-31,-3.4747e-31,1.1962e-31,2.3332e-32,-3.7639e-33,-8.065e-34,9.3706e-34,-1.5255e-34,-5.2393e-36,-1.9933e-35,1.0073e-35,2.1278e-37,-3.3124e-37,-1.1187e-37
4.5314e-14,-4.7928e-15,-7.9899e-17,1.2384e-15,-5.5028e-16,-3.5795e-17,2.1417e-17,-2.8807e-17,-8.081e-19,6.7444e-19,-5.9739e-19,1.7672e-20,7.0664e-20,-2.1577e-20,8.6851e-21,4.5657e-22,-3.5696e-22,4.2571e-22,-5.3457e-23,-3.7387e-24,9.7059e-24,-3.5616e-24,-4.5774e-24,6.389e-25,-6.1072e-26,-7.9257e-26,3.6757e-26,2.184e-26,-1.7549e-27,-1.9805e-28,2.1352e-28,-8.9692e-29,-2.7724e-29,-3.54e-31,3.244e-30,2.4728e-31,-8.6401e-32,-2.1131e-32,8.6072e-33,-1.3454e-33,-1.9424e-33,2.4444e-34,4.6554e-37,5.6546e-35,-3.0187e-35,-1.5354e-37,1.8726e-36,7.2458e-37
6.0289e-14,-7.3654e-15,3.0493e-15,1.245e-15,-6.1362e-16,2.3705e-16,-1.3185e-17,-2.2889e-17,9.2962e-18,-3.6974e-18,-7.8438e-19,2.2151e-19,-1.5713e-19,-2.0846e-20,1.0543e-20,-9.5138e-22,-2.882e-22,6.1815e-22,-1.2585e-22,4.1313e-23,9.9792e-24,-5.1007e-24,1.1443e-24,1.65e-25,-3.5418e-25,-1.2495e-26,1.2607e-26,-2.8134e-26,3.7553e-28,3.1715e-27,-3.6998e-30,-2.8127e-29,7.3744e-29,9.1988e-30,-1.9054e-29,-1.1769e-30,5.2824e-31,2.1133e-32,-5.438e-32,3.4592e-32,6.1037e-33,-1.2695e-33,-7.0174e-35,-6.227e-35,6.624e-35,-2.269e-36,-4.8593e-36,-1.7718e-36
8.174e-15,-2.9955e-15,5.6631e-15,-3.2811e-16,4.0395e-17,3.7418e-16,-5.2681e-17,1.8149e-17,1.2658e-17,-5.7448e-18,4.5211e-19,2.2443e-19,-3.6523e-19,3.1674e-20,-8.7967e-21,-3.5968e-21,8.8313e-22,-1.9923e-22,-1.1562e-22,8.0364e-23,6.7044e-24,-7.2597e-24,5.9133e-24,-4.7238e-25,-1.7416e-25,2.6645e-26,-4.3805e-27,-7.0784e-27,2.7833e-27,-2.8575e-27,-5.1556e-28,2.4322e-28,-2.6148e-29,-3.1095e-29,3.7516e-29,5.0121e-30,-2.037e-30,-2.2766e-31,1.8921e-31,-1.0535e-31,-2.2466e-32,5.4605e-33,6.5219e-34,-1.0223e-34,-1.9878e-34,2.4188e-35,1.1785e-35,4.1415e-36
-1.0469e-13,9.7228e-15,2.8524e-15,-3.2247e-15,1.4041e-15,1.741e-16,-5.238e-17,6.236e-17,-5.597e-19,-7.4813e-19,2.1858e-18,-2.7836e-19,-5.358e-20,1.1112e-19,-4.185e-20,-5.0346e-21,2.5858e-21,-1.6531e-21,2.5424e-23,-1.1325e-23,-2.7669e-23,1.5236e-23,5.9838e-24,-1.7275e-24,1.0965e-24,3.5996e-25,-1.9115e-25,-4.2646e-26,5.8458e-27,-3.3587e-27,-9.8058e-28,4.4887e-28,7.7954e-29,2.8409e-29,-3.746e-29,-6.4619e-30,2.4827e-30,5.6604e-31,-3.742e-31,1.7569e-31,5.371e-32,-1.2035e-32,-2.1908e-33,4.6063e-34,6.6218e-34,-9.286e-35,-3.4229e-35,-1.0029e-35
-1.6129e-13,2.0623e-14,-7.746e-15,-4.3086e-15,2.092e-15,-4.9531e-16,6.9993e-18,8.1969e-17,-2.1986e-17,8.759e-18,1.5613e-18,-6.3252e-19,5.6739e-19,3.1223e-20,-2.6607e-20,6.1197e-21,1.8543e-21,-3.3593e-21,4.7865e-22,-7.0916e-23,-5.9039e-24,-6.9142e-24,-7.0885e-24,1.4762e-24,-4.3704e-25,-5.5646e-25,2.7617e-25,2.0592e-25,-1.8729e-26,-9.0691e-28,4.0059e-27,-1.6605e-27,-6.8373e-28,-1.135e-29,9.3142e-29,3.5554e-32,-7.1814e-31,-2.3179e-31,7.4984e-31,-4.6508e-31,-9.4115e-32,2.111e-32,5.0686e-33,-1.5956e-33,-1.5354e-33,2.4271e-34,9.3529e-35,2.3698e-35
-6.3047e-14,1.3046e-14,-1.5356e-14,2.6717e-16,1.5742e-16,-1.1935e-15,1.3751e-16,-1.3342e-17,-4.0381e-17,1.8011e-17,-6.2672e-19,-4.843e-19,8.3295e-19,-1.3119e-19,4.2837e-20,1.5052e-20,-6.7512e-21,2.7486e-21,6.5992e-22,-3.8552e-22,-7.2977e-23,5.6615e-23,-7.717e-24,-8.5973e-25,1.1283e-24,5.6074e-25,-3.1012e-25,-2.4044e-25,1.2855e-26,1.3962e-26,-4.1413e-27,1.557e-27,1.4109e-27,1.1157e-28,-3.0387e-28,-4.6794e-30,4.9922e-30,-2.7871e-31,-2.1783e-30,1.6071e-30,2.0881e-31,-6.0328e-32,-1.4356e-32,7.4078e-33,2.7685e-33,-6.8473e-34,-1.7989e-34,-4.1672e-35
1.7237e-13,-1.6926e-14,-8.1387e-15,7.7427e-15,-3.3573e-15,-5.8857e-16,1.8773e-16,-2.0314e-16,-1.1025e-17,7.5013e-18,-5.5395e-18,3.7418e-19,5.1023e-19,-2.832e-19,1.1262e-19,1.0053e-20,-6.5887e-21,5.7752e-21,-5.2246e-22,9.9518e-23,1.1873e-22,-5.8661e-23,-2.843e-23,6.8076e-24,-3.6098e-24,-1.536e-24,8.0422e-25,3.1273e-25,-2.6358e-26,-2.0965e-27,7.1842e-27,-2.9553e-27,-1.7824e-27,-2.637e-28,5.1666e-28,2.5439e-29,-1.5636e-29,-1.3773e-30,5.3669e-30,-3.7343e-30,-5.4207e-31,1.7081e-31,4.4446e-32,-2.5329e-32,-6.2346e-33,2.0974e-33,2.7407e-34,3.2764e-35
4.0644e-13,-5.1206e-14,1.4109e-14,1.1267e-14,-5.41e-15,1.1505e-15,-6.852e-18,-2.2062e-16,7.0923e-17,-2.8074e-17,-6.9936e-18,1.7949e-18,-1.2618e-18,-1.325e-19,8.8942e-20,-1.6932e-20,-3.5612e-21,8.8743e-21,-1.7295e-21,3.7369e-22,9.6867e-23,-2.908e-23,8.8648e-24,-3.4745e-24,3.1836e-24,2.2831e-24,-1.176e-24,-7.3113e-25,8.3741e-26,-1.8277e-26,-2.2594e-26,9.5258e-27,3.8567e-27,1.4669e-28,-6.4507e-28,1.0366e-29,6.3132e-30,1.7457e-30,-9.8281e-30,6.7995e-30,1.0475e-30,-3.3288e-31,-1.0834e-31,6.275e-32,1.5577e-32,-5.3697e-33,-5.0399e-34,5.6645e-35
3.5241e-13,-4.6994e-14,3.2212e-14,2.0245e-15,-1.594e-15,2.9689e-15,-2.9189e-16,-4.7495e-17,9.48e-17,-4.3039e-17,2.8313e-18,3.242e-18,-4.2849e-18,1.0637e-19,-3.6329e-20,-4.0995e-20,2.5392e-20,-1.1317e-20,-2.3785e-21,1.2061e-21,3.2081e-23,-5.2344e-23,1.037e-22,-3.0457e-24,-1.1582e-23,-3.9068e-24,2.2467e-24,1.1586e-24,-1.2854e-25,2.0599e-26,4.0719e-26,-1.6754e-26,-8.8321e-27,8.6864e-29,1.0938e-27,-1.4134e-28,2.6308e-29,8.0653e-30,1.7855e-29,-1.4161e-29,-1.6007e-30,5.8803e-31,2.239e-31,-1.4313e-31,-2.8561e-32,1.1599e-32,8.1941e-34,-3.7535e-34
-2.8815e-13,3.6973e-14,1.812e-14,-1.3837e-14,6.3805e-15,1.9708e-15,-4.4995e-16,4.2815e-16,9.8658e-17,-4.5525e-17,1.4682e-17,-4.616e-18,1.5986e-18,2.0139e-18,-6.656e-19,-3.9515e-21,-4.6957e-20,1.2199e-20,8.5831e-21,-7.538e-22,6.376e-22,-5.5236e-22,-2.0945e-22,3.9649e-24,4.2703e-23,1.6337e-23,-9.1061e-24,-3.5538e-24,2.5696e-25,6.5875e-26,-4.5869e-26,1.7744e-26,1.2696e-26,-4.9144e-28,-1.3567e-27,3.7813e-28,-7.8233e-29,-2.7246e-29,-3.7921e-29,3.2474e-29,2.8578e-30,-1.2998e-30,-4.8623e-31,3.4354e-31,4.0656e-32,-2.5238e-32,8.2808e-35,1.538e-33
-1.4302e-12,1.0005e-13,3.329e-14,-9.3089e-15,1.7761e-15,-6.6126e-15,-1.1875e-15,2.1307e-15,2.5465e-17,-3.6587e-17,-1.2532e-17,-1.2246e-17,1.3407e-17,-7.1818e-19,4.643e-21,-2.6211e-19,2.0131e-19,-7.4072e-20,-2.4075e-20,2.9643e-22,-6.344e-21,4.0544e-21,1.5792e-21,-1.4952e-22,-1.541e-22,-7.4656e-23,4.1193e-23,1.868e-23,-4.7524e-25,-1.4151e-24,-1.8381e-25,9.085e-26,5.7516e-27,5.339e-27,-5.1423e-27,-1.6682e-27,4.9142e-28,8.212e-29,8.794e-29,-7.6778e-29,-6.5214e-30,3.014e-30,1.099e-30,-7.779e-31,-7.2513e-32,5.7012e-32,-4.224e-33,-4.8433e-33
