0.0164513,0.0158761,0.008129
0.0167779,0.0145769,0.0094475
0.0168526,0.0140425,0.0109841
0.016302,0.0134528,0.0120647
0.0165447,0.013204,0.0136707
0.016554,0.0116837,0.0147611
0.0157981,0.0110847,0.0160102
0.0153502,0.0099882,0.0169817
0.0139225,0.0091682,0.0176856
0.0120842,0.0075741,0.0168132
0.00977,0.0065974,0.0165555
0.008389,0.0061735,0.0167835
0.0071199,0.0044413,0.0160301
0.0062894,0.0029762,0.0161094
0.0059255,0.0007464,0.0156533
0.0051976,-0.00129,0.0145728
0.0041245,-0.0038147,0.0133435
0.0027808,-0.005418,0.0117772
0.001717,-0.0077584,0.0099432
0.0004666,-0.009288,0.0077028
-0.00014,-0.0117297,0.0058291
-0.0008212,-0.013462,0.0039654
-0.0006812,-0.0147889,0.0031624
-0.0009518,-0.0162263,0.0017448
-0.0004386,-0.0170648,0.0009616
-0.0004106,-0.0183363,0.0001289
-0.000084,-0.0181428,-0.0006741
-0.0005506,-0.0188984,-0.0022206
-0.0013531,-0.019138,-0.0040546
-0.0013717,-0.019783,-0.0057895
-0.0026035,-0.0206123,-0.0073756
-0.0030327,-0.0207781,-0.0082579
-0.0037419,-0.0206952,-0.0090113
-0.0047964,-0.0204464,-0.0094277
-0.0050763,-0.0194052,-0.0099432
-0.0054496,-0.0177282,-0.0108552
-0.0061028,-0.0166317,-0.0118763
-0.0041805,-0.0139964,-0.009963
-0.0033873,-0.0120707,-0.0092393
-0.0025568,-0.0092511,-0.0076928
-0.0019036,-0.0062749,-0.0068006
-0.0013717,-0.0028011,-0.0056209
-0.0005972,0.0007832,-0.004471
-0.0003453,0.0032434,-0.0043421
0.0000653,0.0060169,-0.0037374
-0.0006999,0.0082744,-0.0030335
-0.0006812,0.0096657,-0.0019926
-0.0019503,0.010882,-0.0007832
-0.0023329,0.0113888,-0.0000595
-0.0036579,0.0118956,0.000347
-0.0053096,0.0125314,0.0009021
-0.0073532,0.0132685,0.0016853
-0.0091542,0.0143374,0.0031227
-0.0100126,0.0141531,0.0047981
-0.0109271,0.0147059,0.0058291
-0.0109271,0.0144295,0.0066618
-0.0112911,0.0158301,0.0069295
-0.0118789,0.0160789,0.0069097
-0.0121495,0.0161526,0.0072467
-0.0113564,0.0161434,0.0070088
-0.0105725,0.0157748,0.00573
-0.0091355,0.0143742,0.0049369
-0.0085476,0.0118772,0.0033309
-0.0068493,0.0112045,0.0046197
-0.0057855,0.0084126,0.0041736
-0.0053936,0.0063486,0.0032615
-0.0055709,0.0035659,0.0016555
-0.0062521,0.0009122,0.0009913
-0.0071572,-0.0030499,0.0000297
-0.0083423,-0.006625,-0.0013581
-0.0087809,-0.0094446,-0.0032516
-0.0093968,-0.0121904,-0.0048179
-0.0090422,-0.0140978,-0.0058787
-0.0095554,-0.0156734,-0.006305
-0.0088089,-0.0162816,-0.0066222
-0.0075958,-0.0169726,-0.0076631
-0.0062147,-0.0165027,-0.0078217
-0.0043018,-0.0165027,-0.0082678
-0.0020902,-0.0152864,-0.007326
0.0002519,-0.0150837,-0.0069097
0.0033127,-0.0147704,-0.0058886
0.0063454,-0.0145216,-0.0052839
0.009994,-0.0151666,-0.0055714
0.0131853,-0.014623,-0.0051649
0.0155835,-0.0138398,-0.0046494
0.0177764,-0.0124669,-0.0044412
0.0188775,-0.0116376,-0.0045899
0.019792,-0.009675,-0.0044908
0.0189895,-0.0087904,-0.0059679
0.019652,-0.0050955,-0.0038068
0.0188869,-0.0028011,-0.0032219
0.018047,0.0004331,-0.0025577
0.0178324,0.0029946,-0.0010607
0.0176924,0.0056575,0.000228
0.0181777,0.0074175,0.0015465
0.0186349,0.0087167,0.0030236
0.0195681,0.0092511,0.0041042
0.020016,0.0098777,0.0055912
0.0205665,0.0100343,0.0073161
0.0201839,0.0101817,0.0087238
0.0193254,0.0092235,0.0099729
0.0181123,0.0085785,0.0110039
0.016302,0.0091405,0.0117574
0.0144264,0.0096105,0.0122629
0.0117576,0.0102555,0.0123125
0.0093688,0.0092235,0.0122729
0.0064854,0.0095552,0.0121539
0.0034433,0.0087443,0.0113608
0.0001493,0.0080625,0.0119854
-0.0028181,0.0066619,0.0123026
-0.0058135,0.0047638,0.0118168
-0.0077824,0.0033632,0.0119854
-0.0108991,0.0015941,0.0113311
-0.013148,0.0005436,0.0107958
-0.0161714,-0.0022759,0.009626
-0.0185509,-0.0036304,0.0106173
-0.020016,-0.0053443,0.0110932
-0.0224515,-0.0056115,0.0104389
-0.0241405,-0.006966,0.0090014
-0.0258295,-0.0065605,0.0072963
-0.0272198,-0.0070858,0.0039753
-0.0286196,-0.0073714,0.0003073
-0.0289555,-0.0080348,-0.0032516
-0.0291515,-0.0084587,-0.0063248
-0.0289088,-0.0093064,-0.0088527
-0.0284889,-0.0112137,-0.0110436
-0.027929,-0.0114902,-0.0133435
-0.0270985,-0.0128631,-0.0154848
-0.0254189,-0.0130289,-0.0166943
-0.0242244,-0.0137661,-0.0174873
-0.0226941,-0.0146691,-0.0166447
-0.0217983,-0.015268,-0.0165951
-0.0207811,-0.0156089,-0.0160598
-0.0192974,-0.0148165,-0.0156137
-0.0187562,-0.014107,-0.0150784
-0.018131,-0.0125037,-0.0146422
-0.017935,-0.0108267,-0.0137995
-0.0172352,-0.009159,-0.0137698
-0.0160968,-0.0078598,-0.0137599
-0.0141651,-0.006579,-0.0126991
-0.0127001,-0.005206,-0.0126
-0.0108991,-0.0043123,-0.0114897
-0.0085849,-0.0038055,-0.0095764
-0.0058042,-0.0036304,-0.0081984
-0.0027341,-0.0038423,-0.0070485
0.0006625,-0.0047361,-0.0059183
0.004899,-0.0057958,-0.0047089
0.0084543,-0.0061367,-0.0025775
0.0123828,-0.0061459,-0.0012392
0.0164234,-0.0052982,0.0003172
0.0202586,-0.0047453,0.0015168
0.0224701,-0.0036765,0.0022107
0.0243551,-0.0020271,0.0040744
0.0254842,-0.0004515,0.0046395
0.0267066,0.0014466,0.0050658
0.0274718,0.0032803,0.0065131
0.0279477,0.0047914,0.0079209
0.0277424,0.0068923,0.0084562
0.0273225,0.0075925,0.0091303
0.0271639,0.0072424,0.008823
0.02666,0.0068185,0.0088725
0.0265853,0.0063025,0.0095367
0.0262494,0.0052337,0.0106768
0.0259041,0.0047177,0.0117375
0.024887,0.0041556,0.0125504
0.0237672,0.0039898,0.0126793
0.0223488,0.0046624,0.01374
0.0205012,0.0047914,0.0129172
0.0201746,0.0067172,0.0149396
0.0189522,0.007528,0.0154055
0.0171046,0.0081454,0.01489
0.0153129,0.0084955,0.0142853
0.0139039,0.0085969,0.0144836
0.0125228,0.0078505,0.0145629
0.0109085,0.0077768,0.0154551
0.0090235,0.0063025,0.0152172
0.0067933,0.0047822,0.0155046
0.0044231,0.0040635,0.0154947
0.0017916,0.0031144,0.0147413
-0.0011758,0.0021561,0.0137698
-0.0035646,0.001677,0.0134823
-0.0058975,0.0012531,0.0119358
-0.0079971,0.0006542,0.0106272
-0.0104139,0.0014374,0.0087734
-0.0128028,0.000903,0.0062851
-0.014753,0.0014927,0.0046494
-0.0160688,0.0014743,0.0031327
-0.0170112,0.0021193,0.0014275
-0.0168806,0.0022206,-0.0000198
-0.0165447,0.0021193,-0.0011599
-0.0158635,0.0017046,-0.001715
-0.0158355,0.0012992,-0.0012094
-0.0152756,0.0005436,-0.001031
-0.0162181,-0.0011149,-0.0024288
-0.0145477,-0.0014559,-0.0006444
-0.014641,-0.0026906,-0.0012293
-0.0143331,-0.0027366,-0.0023891
-0.015089,-0.0030591,-0.0033309
-0.015089,-0.002838,-0.0046792
-0.0145104,-0.0019442,-0.0059778
-0.0142585,-0.0012624,-0.0081687
-0.0136892,-0.0010136,-0.0104983
-0.013288,-0.000774,-0.0118961
-0.0128774,-0.0006542,-0.013403
-0.0124855,-0.0013545,-0.0150387
-0.011403,-0.0022943,-0.0162085
-0.0104979,-0.0048467,-0.0166546
-0.0094434,-0.0058603,-0.0163869
-0.0081744,-0.0074543,-0.0154452
-0.006448,-0.00856,-0.0138987
-0.0049457,-0.0093432,-0.0121935
-0.0039285,-0.0095828,-0.0114996
-0.003294,-0.0106425,-0.0117276
-0.0030607,-0.0104766,-0.0126397
-0.0027901,-0.0103384,-0.0134129
-0.0034246,-0.0100159,-0.0142655
-0.0032287,-0.0098408,-0.0149891
-0.0029674,-0.0094538,-0.015921
-0.0025288,-0.009159,-0.0159309
-0.0024448,-0.0091497,-0.0167736
-0.0008585,-0.0091682,-0.015584
-0.000056,-0.0094538,-0.0150189
0.0004292,-0.0107622,-0.0143943
0.0009798,-0.0122918,-0.0138887
0.0020809,-0.0141254,-0.012481
0.0023795,-0.0159683,-0.0106966
0.00321,-0.0175531,-0.0088725
0.0031727,-0.0176268,-0.0064735
0.0019503,-0.0180783,-0.004927
0.0018663,-0.0171293,-0.0042033
0.0013437,-0.0165211,-0.0026172
0.0009425,-0.015784,-0.0007138
0.0005692,-0.0138951,0.0016258
0.0000373,-0.0124761,0.0031327
-0.0009425,-0.0107346,0.0043024
-0.0010451,-0.0084955,0.0055416
-0.0005599,-0.0068646,0.0073062
-0.0003919,-0.0055654,0.008367
0.0002893,-0.0031605,0.010429
0.0014837,-0.0031973,0.0128578
0.0023422,-0.002064,0.0146521
0.0028088,-0.0005897,0.0167736
0.003518,0.0000921,0.018439
0.0031914,0.0019258,0.0193312
0.0020529,0.0036857,0.0206299
-0.0001306,0.0044597,0.0208777
-0.0014464,0.0062104,0.0220773
-0.0020436,0.0082744,0.0237824
-0.003546,0.0098869,0.0241492
-0.0047497,0.0124208,0.0241987
-0.0059815,0.0137384,0.0245358
-0.0068306,0.0154339,0.0240104
-0.0069519,0.0161434,0.0239013
-0.0058975,0.0159499,0.0234057
-0.004899,0.0165211,0.0226721
-0.0033966,0.0165672,0.0216708
-0.0013624,0.0167607,0.0197575
-0.0001773,0.0167976,0.0177748
0.0008212,0.0165488,0.0158714
0.0021276,0.016042,0.0134327
0.0029021,0.0153878,0.0110535
0.0041245,0.0147059,0.00802
0.0062054,0.0136555,0.0047287
0.0084636,0.012688,0.0020521
0.0099473,0.0120246,-0.0000595
0.0112817,0.0108267,-0.0028749
0.0129894,0.0087259,-0.0054127
0.0145664,0.0067172,-0.008248
0.0161247,0.0044413,-0.0103496
0.0177578,0.002322,-0.0118367
0.0192694,-0.0001659,-0.0134426
0.0202026,-0.0037686,-0.0156236
0.0210704,-0.0062288,-0.0169718
0.0225541,-0.0081085,-0.0161391
0.0229367,-0.0087627,-0.0164167
0.0227407,-0.0092327,-0.0159309
0.021313,-0.0088641,-0.0160895
0.0196894,-0.0078782,-0.0166943
0.0173565,-0.007399,-0.0176162
0.0150516,-0.0073714,-0.0187662
0.0123548,-0.0071687,-0.0192222
0.0095741,-0.0071687,-0.0186869
0.0074652,-0.0064776,-0.0177451
0.0052443,-0.0062012,-0.0165852
0.00321,-0.0058326,-0.0157921
0.0008958,-0.0058971,-0.0143547
-0.0015584,-0.0065605,-0.0135418
-0.0041058,-0.007482,-0.0123522
-0.0058602,-0.0084495,-0.0103992
-0.0075585,-0.0093432,-0.0081885
-0.0090608,-0.0087443,-0.0065726
-0.0112071,-0.0078598,-0.0045899
-0.0132693,-0.0077215,-0.003321
-0.0149397,-0.0072977,-0.0015762
-0.0170299,-0.006192,0.0007138
-0.0187189,-0.0057128,0.0028947
-0.0206972,-0.0044966,0.0053731
-0.021565,-0.0043952,0.0076334
-0.0236459,-0.0041925,0.0075838
-0.02317,-0.0034461,0.0113212
-0.0226194,-0.0031328,0.013512
-0.0216863,-0.0029209,0.0147611
-0.0203799,-0.0034369,0.0169917
-0.0180844,-0.0043215,0.0182804
-0.0160128,-0.0057865,0.0192618
-0.0140625,-0.0065053,0.0199756
-0.0124762,-0.0075741,0.0208381
-0.011655,-0.0084863,0.0213734
-0.0115057,-0.0092511,0.0220376
-0.0114404,-0.010062,0.0218493
-0.011739,-0.0101817,0.0221566
-0.0119909,-0.009592,0.0218294
-0.0126534,-0.0081362,0.0208083
-0.0131014,-0.0075096,0.0192916
-0.0140718,-0.0063302,0.0178839
-0.0140532,-0.0058603,0.016149
-0.0132413,-0.0046256,0.0145232
-0.0121869,-0.0042938,0.0123125
-0.0106285,-0.0023681,0.0094872
-0.0090235,-0.002322,0.0067114
-0.0073998,-0.0015572,0.0034598
-0.0055056,-0.0014651,0.0002181
-0.0037326,0.0002672,-0.0022801
-0.0024915,0.0001659,-0.0052343
-0.0021462,0,-0.0091799
-0.0000187,0.00129,-0.0096161
0.0013717,0.0024233,-0.0116384
0.0034806,0.0035659,-0.0134129
0.0052723,0.003999,-0.0154947
0.0071479,0.0042846,-0.0168628
0.0088369,0.0046808,-0.0179731
0.0101806,0.0048006,-0.0191131
0.0112537,0.005418,-0.0198368
0.0123735,0.0057036,-0.0214825
0.0139785,0.0054088,-0.0229199
0.0153689,0.0061367,-0.023138
0.0174871,0.0061643,-0.0221367
0.0183176,0.0063855,-0.0216014
0.0193814,0.006883,-0.021076
0.0191855,0.0077953,-0.020848
0.0185229,0.0085508,-0.0203523
0.0175431,0.0096289,-0.0187959
0.0163394,0.0101172,-0.0167736
0.014865,0.0104121,-0.0141862
0.0141558,0.0095736,-0.0121638
0.013344,0.0090484,-0.0108354
0.0128867,0.0080809,-0.0096359
0.0127281,0.007482,-0.0086148
0.0129427,0.0063855,-0.0070088
0.0129521,0.0052337,-0.0051054
0.0117576,0.0025616,-0.0044115
0.0119816,0.0009583,-0.0025874
0.0111604,-0.0012163,-0.0005155
0.0094248,-0.0028011,0.0012293
0.0088462,-0.0049757,0.0027559
0.0075398,-0.006708,0.0041438
0.0059441,-0.0085508,0.0061662
0.0047497,-0.0101357,0.0081885
0.0026501,-0.0122734,0.0103298
0.0005226,-0.0148534,0.011678
-0.0012784,-0.0167607,0.0131452
-0.0026595,-0.0178941,0.0144538
-0.004871,-0.018622,0.0154452
-0.0063547,-0.0189445,0.0168628
-0.0074278,-0.0186496,0.0179235
-0.0078571,-0.0186865,0.018905
-0.0084823,-0.0176361,0.0196187
-0.0087436,-0.0170095,0.0199657
-0.0095554,-0.0158577,0.0205407
-0.0100406,-0.0150376,0.0207687
-0.011347,-0.014494,0.019698
-0.0126161,-0.0134897,0.0180227
-0.0136986,-0.0125774,0.0171998
-0.0148743,-0.011656,0.0167042
-0.0161994,-0.0093064,0.0173287
-0.016666,-0.00774,0.0175865
-0.0177671,-0.0062933,0.0167141
-0.018215,-0.0048375,0.016496
-0.018075,-0.0023957,0.0163969
-0.0178604,-0.0005529,0.0150486
-0.0173658,0.0013176,0.0142357
-0.0166753,0.0023773,0.0125108
-0.0167779,0.0030499,0.0109147
-0.0168713,0.0034093,0.0098441
-0.0161994,0.0032803,0.0090411
-0.0145384,0.0034277,0.0084958
-0.0127281,0.0034553,0.0078911
-0.0112817,0.0034738,0.0063843
-0.0104326,0.0038884,0.0043619
-0.010134,0.0038055,0.0024486
-0.010106,0.0028748,0.00115
-0.0095181,0.0024141,0.0006642
-0.0092008,0.0018705,-0.000456
-0.0086596,0.0021285,-0.0024486
-0.0079877,0.0022851,-0.0046098
-0.0074745,0.0033724,-0.0070881
-0.0070639,0.00387,-0.0100919
-0.0060374,0.0042662,-0.0129271
-0.0055149,0.0046071,-0.0157624
-0.0049457,0.0041741,-0.0178442
-0.0036019,0.0032895,-0.0194799
-0.0021836,0.0020271,-0.0204911
-0.0003453,0.0009122,-0.0207092
0.0012504,-0.0000921,-0.0219186
0.0039752,-0.0002396,-0.0214329
0.0057668,-0.000516,-0.0219385
0.006616,-0.0011334,-0.0222755
0.0076798,-0.0014835,-0.0231479
0.0085103,-0.0017599,-0.0227316
0.0100966,-0.0015111,-0.0221367
0.0120842,-0.0004054,-0.0218691
0.0138105,0.0012808,-0.0214329
0.014977,0.0027643,-0.020729
0.0159661,0.0052798,-0.0197674
0.0170206,0.0062288,-0.0176856
0.0193534,0.0067909,-0.0152271
0.0217329,0.0076386,-0.0126892
0.0240751,0.0067633,-0.0104488
0.0260068,0.0059708,-0.008476
0.0267533,0.0058142,-0.005502
0.0274251,0.0049388,-0.0030633
0.027929,0.0044873,-0.0014573
0.0275931,0.0039713,-0.0004858
0.0274718,0.0031881,-0.0000099
0.0258948,0.0028472,0.001834
0.0241031,0.0029393,0.0029641
0.0220409,0.0028933,0.004699
0.0190455,0.0024233,0.0060769
0.0159568,0.0024141,0.0075838
0.0122055,0.0019258,0.0077028
0.0102273,0.0037594,0.0117375
0.0078384,0.0036488,0.0131552
0.0055989,0.0032342,0.0142952
0.0038259,0.0020363,0.0150585
0.0009238,-0.0000184,0.015574
-0.001661,-0.0022298,0.0164365
-0.0043111,-0.0036673,0.01718
-0.0062894,-0.0054088,0.0168132
-0.0079131,-0.0066343,0.0164365
-0.0094808,-0.0078505,0.0161986
-0.0116736,-0.0088457,0.0154551
-0.0133346,-0.0097855,0.0156434
-0.0149117,-0.0103845,0.015584
-0.0163767,-0.010836,0.0156137
-0.0176271,-0.010836,0.0166744
-0.0179257,-0.0103476,0.0173089
-0.0172445,-0.0096565,0.017874
-0.016638,-0.009417,0.01833
-0.0164887,-0.0091037,0.0182606
-0.0169926,-0.0089655,0.0185778
-0.0180844,-0.0094722,0.0187959
-0.0185976,-0.0101817,0.0185877
-0.0180937,-0.0111308,0.0186472
-0.0174871,-0.0116284,0.0184688
-0.0176178,-0.0114164,0.0178244
-0.0187842,-0.0116929,0.0150982
-0.0177484,-0.0107622,0.0148504
-0.0174778,-0.0095552,0.0134625
-0.0167406,-0.0096197,0.0126198
-0.0158261,-0.0085785,0.0114302
-0.0151543,-0.0071226,0.0101216
-0.0145757,-0.0052982,0.0078217
-0.0139412,-0.0034369,0.0051054
-0.0126534,-0.0020179,0.0028848
-0.0110858,-0.0010136,0.0006146
-0.0102179,0.0001751,-0.0012491
-0.0092101,0.0013453,-0.0016555
-0.0079971,0.0022575,-0.0029046
-0.0060841,0.0029946,-0.0032714
-0.0039565,0.0047453,-0.0034994
-0.0020529,0.0062841,-0.004471
0,0.0077031,-0.0053533
0.0007185,0.0085785,-0.007098
0.0013064,0.0084863,-0.0092988
0.0024168,0.0077676,-0.0118268
0.0037979,0.006966,-0.0148305
0.0058415,0.0066343,-0.0172692
0.0079504,0.0051692,-0.0190537
0.0091168,0.0041925,-0.0209868
0.0101899,0.0039713,-0.0218493
0.0106285,0.003612,-0.0224044
0.0105352,0.0025431,-0.0236238
0.0118323,0.0028748,-0.0223152
0.0122895,0.0026721,-0.0217105
0.0114124,0.0025892,-0.0211751
0.0104699,0.0024049,-0.0203821
0.0089395,0.0025063,-0.0201541
0.0071666,0.0030223,-0.0201441
0.0061868,0.0026721,-0.0202234
0.0058228,0.0020548,-0.0203028
0.0059255,0.0013176,-0.0194304
0.0062521,0.0000369,-0.0187463
0.006784,-0.0005436,-0.0179929
0.0072132,-0.0015572,-0.0172593
0.0083423,-0.0031421,-0.0163671
0.0089302,-0.0039621,-0.0152568
0.0100966,-0.0053535,-0.0132642
0.0110111,-0.0073898,-0.0121142
0.0119349,-0.0090115,-0.0103695
0.0128214,-0.0106056,-0.0088626
0.0144731,-0.0110571,-0.0075541
0.014725,-0.0112967,-0.0048378
0.0141465,-0.0111953,-0.0024288
0.0115803,-0.0102739,0.0005353
0.0079784,-0.008818,0.0028452
0.0045351,-0.007353,0.0038167
0.0013344,-0.0058879,0.0051649
-0.0022862,-0.0052429,0.0059084
-0.0048803,-0.0049388,0.0070088
-0.0065507,-0.003999,0.0098044
-0.0078571,-0.0042386,0.0109742
-0.0080997,-0.0046071,0.0119655
